date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:53:02	38856/38856	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:02%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY2F0YWxvZ3NlYXJjaC9hZHZhbmNlZC9pbmRleC8%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY2F0YWxvZ3NlYXJjaC9hZHZhbmNlZC9pbmRleC8,/index.html	(from https://www.argon40.com.br/catalogsearch/advanced/)
03:53:03	38651/38651	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:02%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20v/https	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20v/https.html	(from https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20v/)
03:53:03	38726/38726	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:03%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY29udGFjdA%2C%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY29udGFjdA,,/index.html	(from https://www.argon40.com.br/contact)
03:53:04	40743/40743	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:04%20GMT	https://www.argon40.com.br/customer/account/create/https	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/create/https.html	(from https://www.argon40.com.br/customer/account/create/)
03:53:05	38458/38458	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:04%20GMT	https://www.argon40.com.br/customer/account/forgotpassword/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/forgotpassword/index.html	(from https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20v/)
03:53:06	35719/35719	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Aug%202021%2006:53:06%20GMT	https://www.argon40.com.br/checkout/cart/https	C:/My%20Web%20Sites/argon40/www.argon40.com.br/checkout/cart/https	(from https://www.argon40.com.br/checkout/cart/)
03:53:06	38806/38806	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:06%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY3VzdG9tZXIvYWNjb3VudC9jcmVhdGUv/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY3VzdG9tZXIvYWNjb3VudC9jcmVhdGUv/index.html	(from https://www.argon40.com.br/customer/account/create/)
03:53:07	420061/420061	---MCZ	200	added ('OK')	text/css	etag:W/%225fabe1be-668dd%22	https://www.argon40.com.br/static/version1603255180/_cache/merged/0a036f1207f4664a773538ee87391239.min.css	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/_cache/merged/0a036f1207f4664a773538ee87391239.min.css	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:08	38796/38796	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:08%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY2hlY2tvdXQvY2FydC9pbmRleC8%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vY2hlY2tvdXQvY2FydC9pbmRleC8,/index.html	(from https://www.argon40.com.br/checkout/cart/)
03:53:08	30137/30137	---M--	200	added ('OK')	image/jpeg	etag:%225fabe7a4-75b9%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/1/_/1_10.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/1/_/1_10.jpg	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:08	1713/1713	---M--	200	added ('OK')	image/jpeg	etag:%225fabe380-6b1%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/1/_/1_1_1.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/1/_/1_1_1.jpg	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:09	38906/38906	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:09%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tbmVvLXJhc3BiZXJyeS1waS00LWNhc2UuaHRtbA%2C%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tbmVvLXJhc3BiZXJyeS1waS00LWNhc2UuaHRtbA,,/index.html	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:09	1374/1374	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1bf-55e%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1_m.2_07a.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1_m.2_07a.jpg	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:09	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2016%20Aug%202021%2006:53:10%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/argon40/s7.addthis.com/js/300/addthis_widget.db.delayed	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:09	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/argon40/s7.addthis.com/js/300/addthis_widget.js	(from https://www.argon40.com.br/argon-neo-raspberry-pi-4-case.html)
03:53:10	35033/35033	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d9-88d9%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar1_m.2_07a.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar1_m.2_07a.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:11	1359/1359	---M--	200	added ('OK')	image/jpeg	etag:%225fabe5fe-54f%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/1/_/1_10.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/1/_/1_10.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:11	1595/1595	---M--	200	added ('OK')	image/jpeg	etag:%225ff2a84a-63b%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1-pi4-v2_03.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1-pi4-v2_03.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:11	38926/38926	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:11%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tb25lLW0tMi1jYXNlLWZvci1yYXNwYmVycnktcGktNC5odG1s/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tb25lLW0tMi1jYXNlLWZvci1yYXNwYmVycnktcGktNC5odG1s/index.html	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:11	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d7-1ce2%22	https://www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/a/r/ar_18w_psu_01_1.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/a/r/ar_18w_psu_01_1.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:12	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d7-1ce2%22	https://www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/a/r/ar_18w_psu_01.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/a/r/ar_18w_psu_01.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:12	14156/14156	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d7-374c%22	https://www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/r/p/rpi4_board_2gb.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/r/p/rpi4_board_2gb.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:13	14084/14084	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d7-3704%22	https://www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/r/p/rpi4_board_4gb.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/c18c238168606263375940d9de1a0ac2/r/p/rpi4_board_4gb.jpg	(from https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html)
03:53:14	1718/1718	---M--	200	added ('OK')	image/jpeg	etag:%22600b0bc3-6b6%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pico-board-angle-white1.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pico-board-angle-white1.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:14	5902/5902	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:41:03%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/6625e8d2-6125-4551-9af3-30e1d492f803.__CR0,0,2500,750_PT0_SX600_V1___.png	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/6625e8d2-6125-4551-9af3-30e1d492f803.__CR0,0,2500,750_PT0_SX600_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	101479/101479	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:42:38%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/b78c0b76-0916-4d0c-9495-02cf91779095.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/b78c0b76-0916-4d0c-9495-02cf91779095.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	99278/99278	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:43:36%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/0212f7a0-2165-47de-a515-ead1c77c8829.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/0212f7a0-2165-47de-a515-ead1c77c8829.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	38856/38856	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:15%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tbWluaS1mYW4tcGFjay1vZi0yLmh0bWw%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vYXJnb24tbWluaS1mYW4tcGFjay1vZi0yLmh0bWw,/index.html	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	358113/358113	---M--	200	added ('OK')	image/png	etag:%2260362d6b-576e1%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar-mini-fan_01.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar-mini-fan_01.png	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	138618/138618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:44:48%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/aaec95b0-2f27-4dda-b8c9-7520f8caeb8a.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/aaec95b0-2f27-4dda-b8c9-7520f8caeb8a.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:15	102031/102031	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:51:05%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/51f2651f-a955-4a04-839b-df18e08bc4dd.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/51f2651f-a955-4a04-839b-df18e08bc4dd.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:16	111890/111890	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2018:52:07%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/221cf23b-6408-4a75-baf9-8fc717bba5c5.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/221cf23b-6408-4a75-baf9-8fc717bba5c5.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/argon-mini-fan-pack-of-2.html)
03:53:17	68336/68336	---M--	200	added ('OK')	image/jpeg	etag:%22600af634-10af0%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/i/pico-board-angle-white1.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/i/pico-board-angle-white1.jpg	(from https://www.argon40.com.br/raspberry-pi-pico-board-only.html)
03:53:18	38866/38866	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:18%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLXBpY28tYm9hcmQtb25seS5odG1s/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLXBpY28tYm9hcmQtb25seS5odG1s/index.html	(from https://www.argon40.com.br/raspberry-pi-pico-board-only.html)
03:53:18	1684/1684	---M--	200	added ('OK')	image/jpeg	etag:%2260073f40-694%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pi400_kit_b.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pi400_kit_b.jpg	(from https://www.argon40.com.br/raspberry-pi-pico-board-only.html)
03:53:19	1517/1517	---M--	200	added ('OK')	image/jpeg	etag:%226009d5df-5ed%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar_ir_remote_01.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar_ir_remote_01.jpg	(from https://www.argon40.com.br/raspberry-pi-pico-board-only.html)
03:53:20	61655/61655	---M--	200	added ('OK')	image/jpeg	etag:%2260071d0c-f0d7%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/i/pi400_kit_b.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/i/pi400_kit_b.jpg	(from https://www.argon40.com.br/raspberry-pi-400-computer-kit.html)
03:53:20	1268/1268	---M--	200	added ('OK')	image/jpeg	etag:%226005c635-4f4%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/0/1/01.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/0/1/01.jpg	(from https://www.argon40.com.br/raspberry-pi-400-computer-kit.html)
03:53:21	37533/37533	---M--	200	added ('OK')	image/jpeg	etag:%225ff6a7af-929d%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/0/1/01.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/0/1/01.jpg	(from https://www.argon40.com.br/raspberry-pi-4-case-fan.html)
03:53:21	38906/38906	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:21%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLTQwMC1jb21wdXRlci1raXQuaHRtbA%2C%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLTQwMC1jb21wdXRlci1raXQuaHRtbA,,/index.html	(from https://www.argon40.com.br/raspberry-pi-400-computer-kit.html)
03:53:22	38866/38866	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:22%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLTQtY2FzZS1mYW4uaHRtbA%2C%2C/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcmFzcGJlcnJ5LXBpLTQtY2FzZS1mYW4uaHRtbA,,/index.html	(from https://www.argon40.com.br/raspberry-pi-4-case-fan.html)
03:53:22	1234/1234	---M--	200	added ('OK')	image/jpeg	etag:%225fd74874-4d2%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pi400_0__63677.1604065670.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/i/pi400_0__63677.1604065670.jpg	(from https://www.argon40.com.br/raspberry-pi-4-case-fan.html)
03:53:24	6122/6122	---M--	200	added ('OK')	image/png	etag:%225fabe1bf-17ea%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/2/_/2.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/2/_/2.png	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:24	7607/7607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:46:56%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/22ee57a5-edac-472d-be63-83bca7471ce3.__CR0,0,1200,360_PT0_SX600_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/22ee57a5-edac-472d-be63-83bca7471ce3.__CR0,0,1200,360_PT0_SX600_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:24	38886/38886	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:24%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcG9seS12ZW50ZWQtd2l0aC1hcmdvbi1taW5pLWZhbi5odG1s/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vcG9seS12ZW50ZWQtd2l0aC1hcmdvbi1taW5pLWZhbi5odG1s/index.html	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:24	102753/102753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:53:00%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/acdc73da-8769-49b0-a000-62fa0a1e26db.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/acdc73da-8769-49b0-a000-62fa0a1e26db.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:24	286322/286322	---M--	200	added ('OK')	image/png	etag:%226035f9b1-45e72%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/o/poly.476_1.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/p/o/poly.476_1.png	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:25	112733/112733	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:53:40%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/197e4a21-a819-4032-98be-9b19568bbf69.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/197e4a21-a819-4032-98be-9b19568bbf69.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:25	140236/140236	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:54:22%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/9136a74e-f476-4a51-8a8d-117d163c3a79.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/9136a74e-f476-4a51-8a8d-117d163c3a79.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:25	131879/131879	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:56:14%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/40d35371-03e7-45e1-980e-e6b94561b2ff.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/40d35371-03e7-45e1-980e-e6b94561b2ff.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:26	107152/107152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2003:56:57%20GMT	https://m.media-amazon.com/images/S/aplus-media/sc/8f93c1f0-6ecd-4f36-93bd-7cf6571ca516.__CR0,0,970,600_PT0_SX970_V1___.jpg	C:/My%20Web%20Sites/argon40/m.media-amazon.com/images/S/aplus-media/sc/8f93c1f0-6ecd-4f36-93bd-7cf6571ca516.__CR0,0,970,600_PT0_SX970_V1___.jpg	(from https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html)
03:53:27	2107/2107	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1d6-83b%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1_m.2_exp_board_03.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/a/r/ar1_m.2_exp_board_03.jpg	(from https://www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html)
03:53:27	4728/4728	---M--	200	added ('OK')	image/png	etag:%226035fe57-1278%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/o/poly.476_1.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/p/o/poly.476_1.png	(from https://www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html)
03:53:27	556201/556201	---M--	200	added ('OK')	image/png	etag:%225fabee61-87ca9%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/2/_/2.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/2/_/2.png	(from https://www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html)
03:53:28	38986/38986	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:53:27%20GMT	https://www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vbmFub3NvdW5kLW9uZS1jYXNlLXJhc3BiZXJyeS1waS00LW5vdC1pbmNsdWRlZC5odG1s/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/customer/account/login/referer/aHR0cHM6Ly93d3cuYXJnb240MC5jb20vbmFub3NvdW5kLW9uZS1jYXNlLXJhc3BiZXJyeS1waS00LW5vdC1pbmNsdWRlZC5odG1s/index.html	(from https://www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html)
03:53:28	89013/89013	---M--	200	added ('OK')	image/jpeg	etag:%225fabe1c3-15bb5%22	https://www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar1_m.2_exp_board_03.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/d7d910e7f6926dd872bf6562e2701fb7/a/r/ar1_m.2_exp_board_03.jpg	(from https://www.argon40.com.br/argon-one-m-2-expansion-board.html)
03:53:28	5549/5549	---M--	200	added ('OK')	image/png	etag:%226035f77a-15ad%22	https://www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/u/n/untitled.476.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/catalog/product/cache/138038431a7a233b677b8820698a53d2/u/n/untitled.476.png	(from https://www.argon40.com.br/argon-one-m-2-expansion-board.html)
